lat,long,freq
-84.419830000000005,33.79327,2
-84.418880000000001,33.790140000000001,3
-84.545019999999994,33.72533,1
-84.415819999999997,33.844909999999999,1
-84.485119999999995,33.722380000000001,3
-84.321789999999993,33.751359999999998,5
-84.472319999999996,33.70384,1
-84.423119999999997,33.853189999999998,1
-84.393150000000006,33.847999999999999,1
-84.492159999999998,33.795830000000002,4
-84.52937,33.751429999999999,1
-84.507180000000005,33.699910000000003,3
-84.531300000000002,33.753239999999998,1
-84.430819999999997,33.625219999999999,1
-84.431229999999999,33.772599999999997,1
-84.340029999999999,33.749789999999997,1
-84.369810000000001,33.831620000000001,4
-84.354240000000004,33.813070000000003,4
-84.445890000000006,33.640749999999997,1
-84.494579999999999,33.698160000000001,1
-84.44708,33.849220000000003,1
-84.397509999999997,33.864879999999999,1
-84.343590000000006,33.800800000000002,1
-84.447310000000002,33.755830000000003,2
-84.371840000000006,33.733800000000002,1
-84.398629999999997,33.819679999999998,1
-84.302750000000003,33.752740000000003,1
