lat,long,freq
-84.418880000000001,33.790140000000001,31
-84.545019999999994,33.72533,4
-84.415819999999997,33.844909999999999,4
-84.485119999999995,33.722380000000001,7
-84.321789999999993,33.751359999999998,27
-84.472319999999996,33.70384,5
-84.423119999999997,33.853189999999998,5
-84.393150000000006,33.847999999999999,4
-84.492159999999998,33.795830000000002,33
-84.52937,33.751429999999999,7
-84.507180000000005,33.699910000000003,28
-84.531300000000002,33.753239999999998,8
-84.430819999999997,33.625219999999999,3
-84.431229999999999,33.772599999999997,49
-84.340029999999999,33.749789999999997,35
-84.369810000000001,33.831620000000001,116
-84.354240000000004,33.813070000000003,47
-84.445890000000006,33.640749999999997,13
-84.494579999999999,33.698160000000001,24
-84.44708,33.849220000000003,3
-84.397509999999997,33.864879999999999,10
-84.343590000000006,33.800800000000002,9
-84.447310000000002,33.755830000000003,38
-84.371840000000006,33.733800000000002,36
-84.398629999999997,33.819679999999998,8
-84.302750000000003,33.752740000000003,9
-84.329099999999997,33.747520000000002,22
-84.361869999999996,33.671019999999999,3
-84.46481,33.747610000000002,35
-84.324700000000007,33.727359999999997,10
-84.446860000000001,33.864989999999999,4
-84.531360000000006,33.687109999999997,9
-84.437719999999999,33.835380000000001,6
-84.535160000000005,33.750979999999998,2
-84.316059999999993,33.743360000000003,42
-84.521789999999996,33.657150000000001,8
-84.345759999999999,33.778489999999998,13
-84.517960000000002,33.759459999999997,20
-84.387079999999997,33.81823,27
-84.383210000000005,33.706400000000002,48
-84.403059999999996,33.687989999999999,23
-84.33869,33.804519999999997,1
-84.449920000000006,33.701419999999999,34
-84.33426,33.762500000000003,18
-84.363339999999994,33.738810000000001,46
-84.41619,33.674790000000002,30
-84.331779999999995,33.72307,22
-84.512540000000001,33.754449999999999,29
-84.465699999999998,33.800350000000002,26
-84.404820000000001,33.854950000000002,6
-84.443299999999994,33.875660000000003,2
-84.458479999999994,33.75074,34
-84.383979999999994,33.79833,54
-84.404219999999995,33.711939999999998,22
-84.520390000000006,33.740850000000002,9
-84.352289999999996,33.864440000000002,15
-84.499009999999998,33.77948,20
-84.41319,33.843069999999997,5
-84.359889999999993,33.672319999999999,3
-84.5505,33.725830000000002,2
-84.454759999999993,33.738109999999999,15
-84.50309,33.695250000000001,28
-84.386849999999995,33.869720000000001,6
-84.313130000000001,33.760330000000003,16
-84.410049999999998,33.87191,5
-84.391480000000001,33.847619999999999,3
-84.435749999999999,33.787289999999999,3
-84.476529999999997,33.699950000000001,3
-84.494290000000007,33.713419999999999,5
-84.458560000000006,33.70158,58
-84.437910000000002,33.874119999999998,3
-84.499160000000003,33.754429999999999,35
-84.523949999999999,33.701070000000001,7
-84.521850000000001,33.677489999999999,6
-84.477590000000006,33.746589999999998,8
-84.362679999999997,33.78783,56
-84.326539999999994,33.766030000000001,9
-84.502480000000006,33.713459999999998,22
-84.389359999999996,33.858840000000001,1
-84.516750000000002,33.74147,22
-84.381060000000005,33.653649999999999,9
-84.393929999999997,33.789839999999998,85
-84.538340000000005,33.748460000000001,1
-84.450559999999996,33.809109999999997,16
-84.360609999999994,33.64996,1
-84.350589999999997,33.881770000000003,6
-84.395629999999997,33.869630000000001,2
-84.40258,33.821460000000002,12
-84.486739999999998,33.720799999999997,4
-84.515789999999996,33.708199999999998,7
-84.398449999999997,33.842449999999999,3
-84.484099999999998,33.735669999999999,10
-84.401870000000002,33.862819999999999,2
-84.518969999999996,33.707859999999997,22
-84.409080000000003,33.854129999999998,3
-84.404690000000002,33.697040000000001,5
-84.487520000000004,33.73695,8
-84.410139999999998,33.815010000000001,12
-84.445440000000005,33.816139999999997,9
-84.345110000000005,33.739800000000002,47
-84.421390000000002,33.820410000000003,10
-84.500780000000006,33.79392,4
-84.429559999999995,33.821159999999999,9
-84.524550000000005,33.72466,4
-84.368650000000002,33.873649999999998,4
-84.498900000000006,33.683259999999997,78
-84.481769999999997,33.709330000000001,51
-84.429310000000001,33.715510000000002,26
-84.522930000000002,33.76099,4
-84.476020000000005,33.729840000000003,4
-84.411490000000001,33.876510000000003,2
-84.442629999999994,33.767829999999996,23
-84.310069999999996,33.754289999999997,5
-84.406409999999994,33.869709999999998,3
-84.500100000000003,33.668309999999998,6
-84.358890000000002,33.826740000000001,23
-84.395070000000004,33.842849999999999,2
-84.511629999999997,33.77411,11
-84.400980000000004,33.823059999999998,3
-84.436030000000002,33.757570000000001,33
-84.368560000000002,33.655439999999999,4
-84.526849999999996,33.661760000000001,1
-84.297929999999994,33.73845,12
-84.443969999999993,33.839039999999997,3
-84.419210000000007,33.823050000000002,6
-84.479730000000004,33.735280000000003,5
-84.509979999999999,33.66986,46
-84.379810000000006,33.820909999999998,11
-84.41095,33.843710000000002,5
-84.411230000000003,33.846429999999998,5
-84.365549999999999,33.648400000000002,15
-84.541960000000003,33.691000000000003,6
-84.444559999999996,33.857129999999998,1
-84.528480000000002,33.662559999999999,2
-84.417569999999998,33.837110000000003,4
-84.363399999999999,33.667679999999997,2
-84.363910000000004,33.66733,2
-84.448099999999997,33.805109999999999,11
-84.354990000000001,33.876350000000002,5
-84.455470000000005,33.847189999999998,1
-84.295659999999998,33.73901,13
-84.489289999999997,33.755540000000003,53
-84.468739999999997,33.813769999999998,14
-84.438010000000006,33.856990000000003,4
-84.299620000000004,33.738950000000003,7
-84.520160000000004,33.679630000000003,3
-84.510230000000007,33.723799999999997,6
-84.396349999999998,33.850920000000002,1
-84.396259999999998,33.652410000000003,3
-84.514409999999998,33.739849999999997,6
-84.399370000000005,33.802909999999997,26
-84.451359999999994,33.642180000000003,1
-84.535809999999998,33.706870000000002,17
-84.353750000000005,33.656309999999998,1
-84.538460000000001,33.715479999999999,6
-84.374319999999997,33.864730000000002,5
-84.375479999999996,33.866579999999999,6
-84.363910000000004,33.686439999999997,3
-84.375150000000005,33.79271,10
-84.498699999999999,33.719349999999999,1
-84.364329999999995,33.868819999999999,2
-84.407110000000003,33.851610000000001,2
-84.38306,33.870930000000001,6
-84.402330000000006,33.878320000000002,2
-84.385689999999997,33.658920000000002,7
-84.448239999999998,33.83287,2
-84.449420000000003,33.856769999999997,1
-84.364949999999993,33.795470000000002,5
-84.468010000000007,33.786299999999997,11
-84.502740000000003,33.794170000000001,1
-84.434709999999995,33.85284,2
-84.483109999999996,33.813070000000003,3
-84.380740000000003,33.742159999999998,7
-84.399839999999998,33.753740000000001,13
-84.458789999999993,33.72092,7
-84.439440000000005,33.879570000000001,1
-84.546610000000001,33.726109999999998,1
-84.474549999999994,33.726999999999997,2
-84.395240000000001,33.7697,7
-84.307850000000002,33.750790000000002,2
-84.506150000000005,33.794820000000001,1
-84.361789999999999,33.713700000000003,2
-84.361789999999999,33.71181,3
-84.399199999999993,33.86177,1
-84.414510000000007,33.83229,1
